"NumEnr"|"Référence"|"Tare"|"Commentaires"|"Date_Création"|"Date_Modification"|"Clos"|"Stockage"|"Article"
"1001"|"A1342"|"52989"|""|"25/08/2008 16:28:51"|"17/09/2012 18:46:49"|"1"|"crot-3"|"265"
"1002"|"A1024"|"57212"|""|"27/08/2008 08:50:49"|"05/09/2008 10:56:49"|"0"|"ELAP-2"|"1130"
"1003"|"A1353"|"53626"|""|"12/09/2008 08:58:30"|"17/09/2012 18:47:03"|"1"|"CROT-3"|"265"
"1004"|"Y002"|"36252"|""|"17/09/2008 15:03:56"|"16/12/2008 16:16:10"|"0"|"TBS-3"|"339"
"1005"|"B1071"|"30479"|""|"24/09/2008 14:56:18"|"16/12/2009 16:28:29"|"0"|"VEG-4"|"750"
"1006"|"A1346"|"53776"|""|"10/10/2008 12:24:51"|"20/02/2012 14:56:24"|"1"|"CROT-1"|"1131"
"1007"|"A1357"|"54502"|""|"16/10/2008 17:03:19"|"31/03/2010 09:58:50"|"0"|"CROT-1"|"278"
"1008"|"A1359"|"53020"|""|"23/10/2008 11:48:05"|"13/05/2013 14:01:33"|"0"|"VIP-1"|"320"
"1010"|"A1355"|"53976"|""|"24/10/2008 17:06:30"|"13/05/2013 15:07:59"|"0"|"Elap-2"|"282"
"1011"|"A1360"|"54670"|""|"27/10/2008 15:49:58"|"03/01/2011 17:30:14"|"1"|"Vip-2"|"317"
"1012"|"BID-JHG"|"0"|"Jerricans dans caisses plastiques"|"04/11/2008 11:33:10"|"13/03/2009 09:40:51"|"0"|"2-CAISSES"|"1107"
"1013"|"A1863"|"53723"|""|"07/11/2008 16:35:00"|"31/10/2011 17:41:17"|"0"|"crot-2"|"365"
"1014"|"Y003"|"0"|""|"11/11/2008 15:37:39"|"18/01/2013 15:10:42"|"0"|"TBS-4"|"339"
"1016"|"A1354"|"53300"|""|"13/11/2008 09:52:59"|"31/03/2010 09:58:19"|"0"|"CROT-1"|"395"
"1017"|"A204"|"53732"|""|"13/11/2008 09:56:39"|"13/11/2008 09:57:30"|"0"|"crot-2"|"380"
"1018"|"A1345"|"53300"|""|"13/11/2008 10:38:27"|"13/11/2008 10:38:46"|"0"|"crot-2"|"243"
"1019"|"A208"|"53536"|""|"21/11/2008 16:02:26"|"25/11/2008 12:06:02"|"1"|"crot-2"|"365"
"1020"|"a1358"|"54147"|""|"21/11/2008 16:55:59"|"25/11/2008 11:37:31"|"0"|"CROT-2"|"989"
"1021"|"A783"|"54364"|""|"21/11/2008 17:06:17"|"25/11/2008 11:36:36"|"0"|"crot-2"|"984"
"1022"|"A104"|"53074"|""|"21/11/2008 17:13:54"|"25/11/2008 11:35:52"|"0"|"crot-2"|"382"
"1023"|""|"0"|""|"24/11/2008 12:10:26"|"10/08/2011 09:52:21"|"0"|"2B-D8"|"619"
"1024"|"B050"|"28229"|""|"25/11/2008 11:41:41"|"25/11/2008 11:42:02"|"0"|"vip-3"|"998"
"1025"|"A1384"|"54457"|""|"25/11/2008 11:47:57"|"25/11/2008 11:48:18"|"0"|"crot-2"|"986"
"1026"|"A1382"|"53779"|""|"25/11/2008 11:58:40"|"25/11/2008 12:00:31"|"0"|"crot-2"|"988"
"1027"|"A1010"|"53219"|""|"01/12/2008 15:47:34"|"04/12/2008 17:32:32"|"0"|"crot-4"|"979"
"1028"|"X004"|"17526"|""|"03/12/2008 15:04:40"|"05/08/2011 11:18:59"|"0"|"veg-8"|"576"
"1029"|"BID-ALK"|"0"|"Jerricans dans caisses plastiques"|"03/12/2008 16:13:00"|"13/03/2009 09:38:12"|"0"|"2-CAISSES"|"1092"
"1030"|"A013"|"53674"|""|"04/12/2008 16:52:34"|"04/12/2008 16:52:49"|"0"|"crot-4"|"976"
"1032"|"A1218"|"58494"|""|"04/12/2008 17:07:25"|"15/04/2010 18:53:12"|"0"|"CROT-1"|"276"
"1033"|"A540"|"57726"|""|"05/12/2008 11:07:57"|"05/12/2008 11:08:35"|"0"|"vip-1"|"503"
"1034"|"A110"|"52225"|""|"05/12/2008 11:11:37"|"05/12/2008 11:12:06"|"0"|"elap-2"|"371"
"1035"|"A315"|"53101"|""|"05/12/2008 11:14:32"|"31/01/2013 13:53:40"|"0"|"vip-1"|"1250"
"1036"|"A020"|"53692"|""|"10/12/2008 14:59:21"|"13/05/2013 13:58:59"|"0"|"vip-1"|"332"
"1037"|"A1020"|"52316"|""|"10/12/2008 15:05:15"|"10/12/2008 15:05:32"|"0"|"elap-3"|"280"
"1038"|"A1012"|"53181"|""|"10/12/2008 15:42:22"|"10/12/2008 15:42:45"|"0"|"crot-4"|"251"
"1039"|"A028"|"54080"|""|"18/12/2008 16:35:36"|"18/12/2008 16:36:19"|"0"|"crot-4"|"400"
"1040"|"A213"|"53638"|""|"18/12/2008 16:39:42"|"18/12/2008 16:40:10"|"0"|"vip-2"|"345"
"1041"|"A033"|"52318"|""|"18/12/2008 16:42:24"|"29/12/2011 14:58:54"|"0"|"elap-1"|"480"
"1042"|"y010"|"36528"|""|"18/12/2008 16:46:27"|"18/12/2008 16:46:44"|"0"|"tbs-4"|"260"
"1045"|"Y163"|"36206"|""|"26/02/2009 11:16:02"|"06/06/2013 17:33:25"|"0"|"TBS-4"|"255"
"1046"|"Y111"|"36126"|""|"03/03/2009 12:06:35"|"29/06/2012 11:02:45"|"0"|"SP-T1"|"832"
"1047"|"Y123"|"36224"|""|"03/03/2009 12:35:09"|"29/06/2012 10:47:43"|"0"|"SP-T1"|"823"
"1048"|"Y113"|"36060"|""|"03/03/2009 12:36:24"|"29/06/2012 10:47:42"|"0"|"SP-T1"|"828"
"1050"|"Y166"|"36388"|""|"03/03/2009 18:54:47"|"29/06/2012 10:47:49"|"0"|"SP-T3"|"827"
"1051"|"A1501"|"53301"|""|"06/03/2009 15:37:47"|"06/03/2009 15:38:27"|"0"|"CROT-3"|"403"
"1052"|"Y167"|"36538"|""|"06/03/2009 15:37:49"|"06/03/2009 15:39:39"|"0"|"TBS-4"|"374"
"1053"|"Y168"|"36503"|"DSDS Martinique"|"06/03/2009 15:38:35"|"17/09/2012 18:43:59"|"0"|"TBS-4"|"856"
"1054"|"Y169"|"36127"|""|"06/03/2009 15:39:44"|"06/03/2009 15:41:09"|"0"|"TBS-4"|"317"
"1055"|"Y170"|"36593"|""|"06/03/2009 15:40:41"|"06/03/2009 15:41:36"|"0"|"TBS-4"|"393"
"1056"|"Y171"|"36302"|""|"06/03/2009 15:41:14"|"06/03/2009 15:42:12"|"0"|"TBS-4"|"339"
"1057"|"Y172"|"36197"|""|"06/03/2009 15:41:44"|"06/03/2009 15:42:46"|"0"|"TBS-4"|"256"
"1058"|"Y173"|"36488"|""|"06/03/2009 15:42:18"|"06/03/2009 15:46:47"|"0"|"TBS-4"|"352"
"1059"|"Y174"|"36396"|""|"06/03/2009 15:42:54"|"06/03/2009 15:47:04"|"0"|"TBS-4"|"260"
"1060"|"2B-H8"|"0"|""|"12/03/2009 09:56:56"|"10/09/2013 17:54:56"|"0"|"2B-H8"|"1135"
"1061"|"X001"|"27445"|"Taré avec bouchon et collier, avant étiquette"|"23/03/2009 11:30:16"|"16/07/2013 15:12:40"|"1"|"VEG-8"|"804"
"1062"|"X002"|"17390"|"Tare avec Bouchon et collier-avant étiquette"|"23/03/2009 12:19:49"|"23/03/2009 12:26:34"|"0"|"VEG-4"|"750"
"1063"|"O2C2"|"10921"|"Stock miroir"|"30/03/2009 12:13:17"|"28/06/2010 09:16:48"|"0"|"2B-A12"|"589"
"1064"|"O2C3"|"10088"|"Stock miroir"|"30/03/2009 12:13:35"|"28/06/2010 09:16:54"|"0"|"2B-A12"|"757"
"1065"|"A100"|"53429"|"Jeunes adultes-DSDS Martinique"|"30/03/2009 16:05:05"|"03/01/2013 17:49:04"|"1"|"CROT-3"|"856"
"1067"|""|"0"|""|"07/04/2009 09:08:32"|"18/05/2010 16:14:11"|"0"|"2B-C7"|"838"
"1068"|""|"0"|""|"07/04/2009 09:08:46"|"10/06/2009 14:55:58"|"0"|"2B-C10"|"583"
"1069"|"A008"|"53537"|""|"10/04/2009 13:52:54"|"31/03/2010 09:59:14"|"0"|"VIP-2"|"996"
"1070"|"A209"|"53036"|""|"10/04/2009 13:52:58"|"31/03/2010 09:59:13"|"0"|"VIP-2"|"999"
"1071"|"O2C4"|"9991"|"Stock miroir"|"23/04/2009 10:57:48"|"28/06/2010 09:16:56"|"0"|"2B-A12"|"563"
"1072"|"O2C5"|"10149"|"Stock miroir"|"28/04/2009 08:15:14"|"28/06/2010 09:16:58"|"0"|"2B-A12"|"656"
"1073"|"Y175"|"36397"|""|"06/05/2009 18:13:55"|"06/05/2009 18:23:28"|"0"|"TBS-2"|"288"
"1074"|"Y126"|"36337"|""|"04/06/2009 14:31:29"|"04/06/2009 14:34:19"|"0"|"TBS-4"|"391"
"1075"|"A007"|"52711"|""|"04/06/2009 17:15:01"|"31/08/2011 10:01:44"|"0"|"VIP-2"|"995"
"1076"|"A029"|"53382"|""|"24/06/2009 11:47:56"|"24/06/2009 11:59:17"|"0"|"ELAP-2"|"1001"
"1082"|"Y176"|"36203"|""|"17/08/2009 11:28:44"|"17/08/2009 12:37:28"|"0"|"TBS-4"|"350"
"1083"|"Y177"|"36319"|""|"21/08/2009 14:54:46"|"21/08/2009 15:36:35"|"0"|"TBS-3"|"255"
"1084"|""|"0"|""|"28/09/2009 09:52:02"|"21/05/2012 16:00:16"|"0"|"2B-A5"|"1152"
"1085"|"B1186"|"28844"|""|"14/10/2009 16:27:26"|"21/02/2012 18:08:16"|"0"|"SCOR-3"|"515"
"1086"|"C1494"|"8920"|""|"14/10/2009 16:27:28"|"21/02/2012 18:08:31"|"0"|"SCOR-3"|"449"
"1087"|"O2C6"|"10147"|"Stock miroir"|"22/10/2009 11:59:03"|"28/06/2010 09:17:01"|"0"|"2B-A12"|"566"
"1088"|"Y178"|"36191"|""|"28/10/2009 16:30:40"|"29/06/2012 10:47:49"|"0"|"SP-T3"|"825"
"1089"|"Y179"|"36241"|""|"28/10/2009 16:30:57"|"29/06/2012 10:47:44"|"0"|"SP-T1"|"822"
"1090"|"Y180"|"36137"|""|"28/10/2009 17:21:35"|"29/06/2012 10:47:44"|"0"|"SP-T1"|"824"
"1091"|"Y181"|"36342"|""|"28/10/2009 17:23:38"|"29/06/2012 10:47:44"|"0"|"SP-T1"|"829"
"1092"|"Y182"|"36015"|""|"28/10/2009 17:24:13"|"29/06/2012 10:47:44"|"0"|"SP-T1"|"830"
"1093"|"Y183"|"36401"|""|"28/10/2009 17:25:45"|"29/06/2012 10:47:45"|"0"|"SP-T1"|"834"
"1094"|"Y184"|"35973"|""|"28/10/2009 17:27:14"|"29/06/2012 10:47:45"|"0"|"SP-T1"|"835"
"1095"|"Y185"|"36136"|""|"28/10/2009 17:29:15"|"29/06/2012 10:47:53"|"0"|"SP-T4"|"822"
"1096"|"Y186"|"36358"|""|"28/10/2009 17:33:55"|"29/06/2012 10:47:53"|"0"|"SP-T4"|"823"
"1097"|"Y187"|"36064"|""|"28/10/2009 17:35:59"|"29/06/2012 10:47:53"|"0"|"SP-T4"|"824"
"1098"|"Y188"|"36194"|""|"28/10/2009 17:38:08"|"29/06/2012 10:47:53"|"0"|"SP-T4"|"1140"
"1099"|"Y189"|"36391"|""|"28/10/2009 17:40:00"|"29/06/2012 10:47:54"|"0"|"SP-T4"|"827"
"1100"|"y190"|"36022"|""|"28/10/2009 17:42:39"|"29/06/2012 10:47:54"|"0"|"SP-T4"|"828"
"1101"|"Y191"|"36219"|""|"28/10/2009 17:44:22"|"29/06/2012 10:47:54"|"0"|"SP-T4"|"829"
"1102"|"Y192"|"36171"|""|"28/10/2009 17:46:17"|"29/06/2012 10:47:54"|"0"|"SP-T4"|"830"
"1103"|"Y193"|"36349"|""|"28/10/2009 17:47:40"|"29/06/2012 10:47:54"|"0"|"SP-T4"|"831"
"1104"|"Y194"|"36339"|""|"28/10/2009 17:49:38"|"29/06/2012 10:47:55"|"0"|"SP-T4"|"832"
"1105"|"Y195"|"36062"|""|"28/10/2009 17:51:13"|"29/06/2012 10:47:55"|"0"|"SP-T4"|"833"
"1106"|"O2C7"|"10167"|"Stock miroir"|"05/11/2009 10:17:54"|"28/06/2010 09:17:03"|"0"|"2B-A12"|"734"
"1107"|"O2C8"|"10169"|"Stock miroir"|"05/11/2009 10:17:57"|"28/06/2010 09:17:05"|"0"|"2B-A12"|"768"
"1108"|"O2C9"|"10080"|"Stock miroir"|"07/12/2009 09:43:14"|"28/06/2010 09:17:22"|"0"|"2B-A12"|"601"
"1109"|"Y011"|"35512"|""|"14/12/2009 16:13:39"|"14/12/2009 16:26:31"|"0"|"TBS-2"|"320"
"1110"|"O2D1"|"9975"|"Stock miroir"|"16/12/2009 16:46:30"|"10/09/2013 16:10:05"|"0"|"2B-A12"|"679"
"1111"|"Y196"|"36364"|""|"07/01/2010 13:00:51"|"29/06/2012 10:47:49"|"0"|"SP-T3"|"823"
"1112"|"Y197"|"36386"|""|"07/01/2010 13:02:28"|"29/06/2012 10:47:50"|"0"|"SP-T3"|"822"
"1113"|"Y198"|"36386"|""|"07/01/2010 13:02:33"|"29/06/2012 10:47:50"|"0"|"SP-T3"|"828"
"1114"|"Y199"|"36405"|""|"07/01/2010 13:03:17"|"29/06/2012 10:47:50"|"0"|"SP-T3"|"1140"
"1115"|"Y200"|"36392"|""|"07/01/2010 13:03:49"|"29/06/2012 10:47:51"|"0"|"SP-T3"|"831"
"1116"|"Y201"|"36391"|""|"07/01/2010 13:04:27"|"29/06/2012 10:47:51"|"0"|"SP-T3"|"830"
"1117"|"Y202"|"36241"|""|"07/01/2010 13:04:58"|"29/06/2012 10:47:45"|"0"|"SP-T2"|"834"
"1118"|"Y203"|"36462"|""|"07/01/2010 13:05:33"|"29/06/2012 10:47:51"|"0"|"SP-T3"|"829"
"1119"|"Y204"|"36428"|""|"07/01/2010 13:06:00"|"29/06/2012 10:47:51"|"0"|"SP-T3"|"833"
"1120"|"Y205"|"36492"|""|"07/01/2010 13:06:37"|"29/06/2012 10:47:52"|"0"|"SP-T3"|"824"
"1121"|"Y206"|"36361"|""|"07/01/2010 13:07:12"|"29/06/2012 10:47:52"|"0"|"SP-T3"|"832"
"1122"|"Y207"|"36458"|""|"07/01/2010 13:07:46"|"29/06/2012 10:47:46"|"0"|"SP-T2"|"829"
"1123"|"Y208"|"36339"|""|"07/01/2010 13:08:15"|"29/06/2012 10:47:46"|"0"|"SP-T2"|"831"
"1124"|"Y209"|"36324"|""|"07/01/2010 13:08:51"|"29/06/2012 10:47:46"|"0"|"SP-T2"|"822"
"1125"|"Y210"|"36331"|""|"07/01/2010 13:09:38"|"29/06/2012 10:47:46"|"0"|"SP-T2"|"1140"
"1126"|"Y211"|"36479"|""|"07/01/2010 13:10:09"|"29/06/2012 10:47:46"|"0"|"SP-T2"|"833"
"1127"|"Y212"|"36381"|""|"07/01/2010 13:10:34"|"29/06/2012 10:47:47"|"0"|"SP-T2"|"832"
"1128"|"Y213"|"36394"|""|"07/01/2010 13:11:04"|"29/06/2012 10:47:47"|"0"|"SP-T2"|"830"
"1129"|"Y214"|"36383"|""|"07/01/2010 13:11:30"|"29/06/2012 10:47:47"|"0"|"SP-T2"|"823"
"1130"|"Y215"|"36308"|""|"07/01/2010 13:11:58"|"29/06/2012 10:47:47"|"0"|"SP-T2"|"824"
"1131"|"Y216"|"36306"|""|"07/01/2010 13:12:20"|"29/06/2012 10:47:47"|"0"|"SP-T2"|"828"
"1132"|"Y217"|"36472"|""|"07/01/2010 13:12:44"|"29/06/2012 10:47:48"|"0"|"SP-T2"|"835"
"1133"|"Y218"|"36543"|""|"13/01/2010 10:31:32"|"13/01/2010 16:42:41"|"0"|"TBS-1"|"492"
"1134"|"A1385"|"53947"|""|"13/01/2010 10:43:19"|"13/01/2010 17:44:55"|"0"|"CROT-3"|"244"
"1135"|"A1386"|"52718"|""|"13/01/2010 10:49:37"|"13/01/2010 17:45:12"|"0"|"CROT-3"|"404"
"1136"|"A1387"|"53659"|""|"13/01/2010 10:51:27"|"13/01/2010 18:23:48"|"0"|"CROT-3"|"997"
"1137"|"Y219"|"36240"|"DSDS Martinique"|"13/01/2010 15:34:15"|"17/09/2012 18:35:20"|"0"|"TBS-5"|"856"
"1138"|"Y220"|"36421"|""|"13/01/2010 16:17:31"|"13/01/2010 16:18:14"|"0"|"TBS-5"|"502"
"1139"|""|"0"|""|"02/02/2010 10:52:31"|"02/02/2010 10:52:47"|"0"|"2B-C12"|"1153"
"1140"|""|"0"|""|"15/02/2010 12:58:32"|"20/08/2010 17:10:56"|"0"|"2A-C1"|"1109"
"1142"|""|"0"|""|"15/02/2010 13:00:06"|"20/08/2010 17:10:54"|"0"|"2A-C1"|"1155"
"1143"|"Y221"|"36410"|"Origine Caucase"|"15/03/2010 20:32:23"|"19/01/2011 13:59:13"|"0"|"TBS-5"|"1158"
"1144"|""|"0"|""|"16/03/2010 15:10:10"|"16/03/2010 15:50:41"|"0"|"2B-D8"|"1159"
"1145"|"Y222"|"36644"|""|"16/03/2010 17:31:02"|"29/06/2012 10:47:52"|"0"|"SP-T3"|"834"
"1146"|"Y223"|"36401"|""|"16/03/2010 17:59:36"|"21/05/2013 08:51:05"|"0"|"SP-T4"|"834"
"1147"|"Y224"|"36531"|""|"17/03/2010 08:51:23"|"29/06/2012 10:47:45"|"0"|"SP-T1"|"825"
"1148"|"Y225"|"36335"|""|"17/03/2010 08:51:25"|"29/06/2012 10:47:45"|"0"|"SP-T1"|"827"
"1149"|"Y226"|"36493"|""|"17/03/2010 08:52:03"|"29/06/2012 10:47:48"|"0"|"SP-T2"|"825"
"1150"|"Y227"|"36369"|""|"17/03/2010 08:52:34"|"29/06/2012 10:47:48"|"0"|"SP-T2"|"827"
"1151"|"Y228"|"36515"|""|"17/03/2010 08:53:09"|"29/06/2012 10:47:52"|"0"|"SP-T3"|"835"
"1152"|"Y229"|"36474"|""|"17/03/2010 08:53:29"|"29/06/2012 10:47:56"|"0"|"SP-T4"|"835"
"1155"|"O2B9"|"10145"|"Stock miroir"|"28/06/2010 09:11:14"|"28/06/2010 09:13:27"|"0"|"2B-A12"|"727"
"1156"|"O2D2"|"10199"|"Stock miroir"|"09/08/2010 12:52:37"|"10/09/2013 16:09:40"|"0"|"2B-A12"|"773"
"1157"|"Y096"|"36181"|""|"13/08/2010 17:57:38"|"13/08/2010 18:08:39"|"0"|"TBS-5"|"290"
"1158"|"A1502"|"55302"|""|"16/08/2010 10:39:53"|"16/08/2010 10:49:08"|"0"|"CROT-3"|"1174"
"1159"|"A1503"|"55334"|""|"16/08/2010 10:39:56"|"16/08/2010 10:49:19"|"0"|"CROT-3"|"495"
"1160"|"Y098"|"35540"|""|"20/08/2010 12:16:23"|"07/09/2011 14:51:00"|"0"|"VEG-9"|"1208"
"1161"|""|"0"|""|"20/08/2010 17:11:23"|"20/08/2010 17:12:10"|"0"|"2A-C1"|"1150"
"1162"|""|"0"|""|"20/08/2010 17:11:54"|"20/08/2010 17:12:28"|"0"|"2A-C1"|"1151"
"1164"|"B509"|"29512"|""|"01/09/2010 15:19:17"|"07/02/2013 12:11:27"|"0"|"SCOR-3"|"525"
"1165"|"O2D9"|"10183"|"Stock miroir"|"06/09/2010 10:58:45"|"10/09/2013 16:09:26"|"0"|"2B-A12"|"802"
"1166"|"O2E1"|"10181"|"Stock miroir"|"06/09/2010 10:58:48"|"10/09/2013 16:09:13"|"0"|"2B-A12"|"799"
"1169"|""|"0"|"Stockage provisoire"|"08/10/2010 08:15:46"|"08/10/2010 08:16:44"|"0"|"1C A4-A11"|"792"
"1170"|"Y061"|"35581"|""|"28/10/2010 09:09:28"|"28/10/2010 09:10:21"|"0"|"1B2-VEG9"|"670"
"1171"|""|"0"|""|"17/11/2010 12:45:24"|"17/11/2010 12:45:44"|"0"|"2A-A3"|"890"
"1172"|"A102"|"52287"|""|"25/11/2010 18:25:51"|"25/11/2010 19:47:23"|"0"|"CROT-2"|"416"
"1173"|"A1504"|"53633"|""|"24/12/2010 14:10:37"|"29/06/2012 10:47:48"|"0"|"SP-T3"|"832"
"1174"|"A1505"|"53900"|""|"24/12/2010 14:10:39"|"29/06/2012 10:47:49"|"0"|"SP-T3"|"831"
"1175"|"A1169"|"55834"|""|"09/02/2011 15:49:28"|"10/09/2013 18:10:40"|"0"|"1C1-MB2"|"1194"
"1176"|"BID-PANO"|"0"|""|"21/02/2011 12:18:15"|"21/02/2011 12:20:06"|"0"|"2-BIDPANO"|"1195"
"1177"|"A1508"|"54513"|""|"27/05/2011 15:29:07"|"27/05/2011 15:36:23"|"0"|"VIP-2"|"291"
"1179"|"A1507"|"55577"|""|"27/05/2011 15:35:18"|"13/05/2013 14:17:48"|"0"|"VIP-3"|"1162"
"1181"|"Y231"|"36304"|""|"27/05/2011 15:46:07"|"27/05/2011 15:50:49"|"0"|"TBS-5"|"352"
"1182"|"Y232"|"36451"|""|"31/05/2011 15:55:56"|"31/05/2011 16:29:52"|"0"|"TBS-5"|"354"
"1183"|"Y233"|"36533"|""|"31/05/2011 18:26:31"|"20/02/2012 14:54:02"|"0"|"TBS-5"|"1131"
"1184"|"Y234"|"36471"|""|"31/05/2011 18:26:32"|"17/09/2012 15:33:08"|"0"|"TBS-6"|"265"
"1185"|"Y235"|"36428"|""|"31/05/2011 18:27:19"|"20/02/2012 15:55:25"|"0"|"TBS-6"|"1001"
"1186"|"Y236"|"36182"|""|"31/05/2011 18:27:35"|"20/02/2012 16:33:10"|"0"|"TBS-6"|"364"
"1187"|"Y237"|"36331"|""|"01/06/2011 14:49:13"|"29/12/2011 10:48:50"|"0"|"TBS-5"|"1141"
"1189"|"A1509"|"53752"|""|"01/06/2011 15:36:57"|"13/05/2013 14:04:58"|"0"|"VIP-2"|"1198"
"1190"|"A1510"|"53850"|""|"01/06/2011 15:36:58"|"13/05/2013 14:07:51"|"0"|"VIP-2"|"1199"
"1192"|"A1388"|"55553"|""|"09/08/2011 11:05:58"|"09/08/2011 12:29:08"|"0"|"CROT-4"|"978"
"1193"|""|"0"|""|"10/08/2011 09:36:34"|"10/08/2011 09:37:23"|"0"|"2B-C9"|"1200"
"1194"|"Y238"|"36273"|""|"11/08/2011 11:56:56"|"11/08/2011 11:58:38"|"0"|"TBS-5"|"1130"
"1195"|"Y239"|"36608"|""|"29/08/2011 12:21:15"|"29/08/2011 12:22:12"|"0"|"TBS-5"|"282"
"1196"|"Y240"|"36316"|""|"29/08/2011 12:21:19"|"29/08/2011 12:23:33"|"0"|"TBS-5"|"283"
"1197"|"Y241"|"36358"|""|"01/09/2011 17:05:21"|"01/09/2011 17:06:03"|"0"|"TBS-5"|"264"
"1198"|"Y242"|"36330"|""|"01/09/2011 17:05:23"|"21/02/2012 17:56:27"|"0"|"TBS-5"|"360"
"1199"|"A1512"|"55020"|""|"01/09/2011 17:06:06"|"01/09/2011 17:07:17"|"0"|"CROT-4"|"987"
"1200"|"X005"|"17575"|""|"11/10/2011 16:27:01"|"16/07/2013 15:14:52"|"0"|"VEG-8"|"804"
"1201"|"A108"|"53072"|""|"14/10/2011 14:43:22"|"10/09/2012 17:05:28"|"0"|"SP-SC"|"1156"
"1202"|"BID-JHGCON"|"0"|""|"02/02/2012 09:10:47"|"02/02/2012 09:12:30"|"0"|"2-CAISSES"|"1163"
"1203"|"Y243"|"36556"|""|"21/02/2012 17:57:06"|"28/02/2012 10:55:48"|"0"|"TBS-6"|"304"
"1204"|"A1513"|"55717"|""|"21/02/2012 18:06:05"|"03/01/2013 12:36:45"|"0"|"CROT-4"|"985"
"1205"|""|"0"|""|"22/02/2012 12:31:44"|"22/02/2012 12:34:13"|"0"|""|"792"
"1206"|"Y244"|"36273"|""|"28/02/2012 11:09:18"|"03/01/2013 15:11:41"|"0"|"TBS-6"|"374"
"1207"|"B355"|"31107"|"Bogdanov"|"01/03/2012 14:53:05"|"01/03/2012 14:57:36"|"0"|"BOGDA"|"543"
"1208"|"Y245"|"36674"|""|"06/03/2012 14:06:20"|"06/03/2012 14:20:09"|"0"|"TBS-6"|"992"
"1209"|"X006"|"19176"|""|"09/05/2012 09:43:34"|"16/07/2013 15:14:46"|"1"|"VEG-8"|"804"
"1210"|"X007"|"19167"|""|"09/05/2012 09:48:35"|"16/07/2013 15:14:51"|"1"|"VEG-8"|"804"
"1211"|"X008"|"19115"|""|"09/05/2012 09:49:01"|"16/07/2013 15:15:03"|"1"|"VEG-8"|"804"
"1212"|"Y246"|"36459"|""|"06/06/2012 11:17:33"|"06/06/2012 11:46:08"|"0"|"TBS-6"|"338"
"1213"|"A022T1"|"54712"|""|"08/06/2012 11:10:17"|"29/06/2012 10:44:01"|"0"|"SP-SC"|"1164"
"1214"|"A203T3"|"54546"|""|"08/06/2012 11:11:21"|"29/06/2012 10:44:37"|"0"|"SP-SC"|"1164"
"1215"|"A215T2"|"53109"|""|"08/06/2012 11:11:54"|"29/06/2012 10:44:40"|"0"|"SP-SC"|"1164"
"1216"|"A1514T1"|"55455"|""|"08/06/2012 11:43:02"|"29/06/2012 10:44:07"|"0"|"SP-SC"|"1156"
"1217"|"A1515T2"|"55448"|""|"08/06/2012 11:44:39"|"29/06/2012 10:44:11"|"0"|"SP-SC"|"1156"
"1218"|"A1516T3"|"55643"|""|"08/06/2012 11:45:39"|"29/06/2012 10:44:14"|"0"|"SP-SC"|"1156"
"1219"|"A1517T4"|"55383"|""|"08/06/2012 11:46:48"|"29/06/2012 10:44:18"|"0"|"SP-SC"|"1156"
"1220"|"A1518T1"|"55310"|""|"08/06/2012 11:47:39"|"29/06/2012 10:44:20"|"0"|"SP-SC"|"1157"
"1221"|"A1519T2"|"55730"|""|"08/06/2012 11:48:42"|"29/06/2012 10:44:24"|"0"|"SP-SC"|"1157"
"1222"|"A1520T3"|"55724"|""|"08/06/2012 11:49:22"|"29/06/2012 10:44:26"|"0"|"SP-SC"|"1157"
"1223"|"A1521T4"|"55272"|""|"08/06/2012 11:50:04"|"29/06/2012 10:44:33"|"0"|"SP-SC"|"1157"
"1224"|"A1511T4"|"55560"|""|"08/06/2012 11:51:20"|"29/06/2012 10:44:04"|"0"|"SP-SC"|"1164"
"1226"|"B346"|"30605"|"Spécial BOIRON"|"27/07/2012 10:09:30"|"27/07/2012 10:10:26"|"0"|"VIP-3"|"319"
"1227"|"2B-H9"|"0"|""|"05/09/2012 10:11:06"|"10/09/2013 17:55:03"|"0"|"2B-H9"|"1220"
"1228"|"A1522"|"55323"|""|"10/09/2012 12:17:49"|"10/09/2012 18:19:31"|"0"|"CROT-1"|"1215"
"1229"|"A1523"|"55317"|""|"10/09/2012 12:18:15"|"10/09/2012 18:19:38"|"0"|"CROT-1"|"1214"
"1230"|"A1524"|"55341"|""|"14/09/2012 14:17:07"|"03/01/2013 12:05:47"|"0"|"CROT-5"|"990"
"1231"|"A1525"|"55549"|""|"14/09/2012 14:17:36"|"14/09/2012 14:24:46"|"0"|"CROT-5"|"382"
"1232"|"A1526"|"55257"|""|"14/09/2012 14:17:58"|"14/09/2012 14:42:35"|"0"|"CROT-5"|"993"
"1238"|"A1527"|"55374"|""|"18/09/2012 15:20:42"|"18/09/2012 15:21:02"|"0"|"CROT-3"|"903"
"1239"|"Fût Pano"|"0"|""|"17/10/2012 10:19:58"|"17/10/2012 10:20:21"|"0"|"2A-FUT"|"1223"
"1240"|"KM1"|"0"|""|"23/10/2012 10:01:59"|"16/07/2013 15:12:13"|"1"|"VEG-8"|"804"
"1241"|"KM2"|"0"|""|"23/10/2012 10:02:29"|"16/07/2013 15:12:13"|"1"|"VEG-8"|"804"
"1242"|"KM3"|"0"|""|"23/10/2012 10:03:10"|"16/07/2013 15:12:14"|"1"|"VEG-8"|"804"
